"0.id","0.description","0.awp","0.gdp","0.cause","0.severity","0.completed","0.confirmed","0.roadName","0.lastUpdatedTimestamp","0.current","0.latitude","0.longitude","0.teEventType","0.delay","0.returnToFreeFlow","0.creationDate","0.overallEndDate","0.overallStartDate","0.periods.0.id","0.periods.0.eventId","0.periods.0.startPeriod","0.periods.0.endPeriod","0.offSRN","0.eventReference","0.displayM6TollPromo","0.laneClosureDescription","0.fullClosure","0.idProvidedBySource","0.linkIds.0","0.linkIds.1","0.additionalDescription","0.formatDesc.0","0.formatDesc.1","0.formatDesc.2","0.formatDesc.3","0.formatDesc.4","0.gdpFormatted.0","0.gdpFormatted.1","0.gdpFormatted.2","0.gdpFormatted.3","0.gdpFormatted.4","0.awpFormatted.0","0.junction_ds_desc","0.junction_us_desc","_key","0.eventLanes.0.laneName","0.eventLanes.0.laneStatus","0.eventLanes.1.laneName","0.eventLanes.1.laneStatus","0.eventLanes.2.laneName","0.eventLanes.2.laneStatus","0.eventLanes.3.laneName","0.eventLanes.3.laneStatus","0.eventLanes.4.laneName","0.eventLanes.4.laneStatus","0.periods.1.id","0.periods.1.eventId","0.periods.1.startPeriod","0.periods.1.endPeriod","0.periods.2.id","0.periods.2.eventId","0.periods.2.startPeriod","0.periods.2.endPeriod","0.periods.3.id","0.periods.3.eventId","0.periods.3.startPeriod","0.periods.3.endPeriod","0.periods.4.id","0.periods.4.eventId","0.periods.4.startPeriod","0.periods.4.endPeriod","0.periods.5.id","0.periods.5.eventId","0.periods.5.startPeriod","0.periods.5.endPeriod","0.periods.6.id","0.periods.6.eventId","0.periods.6.startPeriod","0.periods.6.endPeriod","0.periods.7.id","0.periods.7.eventId","0.periods.7.startPeriod","0.periods.7.endPeriod","0.periods.8.id","0.periods.8.eventId","0.periods.8.startPeriod","0.periods.8.endPeriod","0.periods.9.id","0.periods.9.eventId","0.periods.9.startPeriod","0.periods.9.endPeriod","0.periods.10.id","0.periods.10.eventId","0.periods.10.startPeriod","0.periods.10.endPeriod","0.periods.11.id","0.periods.11.eventId","0.periods.11.startPeriod","0.periods.11.endPeriod","0.periods.12.id","0.periods.12.eventId","0.periods.12.startPeriod","0.periods.12.endPeriod","0.linkIds.2","0.awpFormatted.1","0.awpFormatted.2","0.awpFormatted.3","0.awpFormatted.4","0.awpFormatted.5","0.periods.13.id","0.periods.13.eventId","0.periods.13.startPeriod","0.periods.13.endPeriod","0.periods.14.id","0.periods.14.eventId","0.periods.14.startPeriod","0.periods.14.endPeriod","0.linkIds.3","0.linkIds.4","0.awpFormatted.6","1.id","1.description","1.awp","1.gdp","1.cause","1.severity","1.completed","1.confirmed","1.roadName","1.lastUpdatedTimestamp","1.current","1.latitude","1.longitude","1.teEventType","1.delay","1.returnToFreeFlow","1.creationDate","1.overallEndDate","1.overallStartDate","1.periods.0.id","1.periods.0.eventId","1.periods.0.startPeriod","1.periods.0.endPeriod","1.offSRN","1.eventReference","1.displayM6TollPromo","1.eventLanes.0.laneName","1.eventLanes.0.laneStatus","1.eventLanes.1.laneName","1.eventLanes.1.laneStatus","1.eventLanes.2.laneName","1.eventLanes.2.laneStatus","1.eventLanes.3.laneName","1.eventLanes.3.laneStatus","1.laneClosureDescription","1.fullClosure","1.idProvidedBySource","1.linkIds.0","1.additionalDescription","1.formatDesc.0","1.formatDesc.1","1.formatDesc.2","1.formatDesc.3","1.gdpFormatted.0","1.gdpFormatted.1","1.gdpFormatted.2","1.gdpFormatted.3","1.awpFormatted.0","1.junction_ds_desc","1.junction_us_desc","1.formatDesc.4","1.gdpFormatted.4","1.linkIds.1","1.linkIds.2","1.linkIds.3","2.id","2.description","2.awp","2.gdp","2.cause","2.severity","2.completed","2.confirmed","2.roadName","2.lastUpdatedTimestamp","2.current","2.latitude","2.longitude","2.teEventType","2.delay","2.returnToFreeFlow","2.creationDate","2.overallEndDate","2.overallStartDate","2.periods.0.id","2.periods.0.eventId","2.periods.0.startPeriod","2.periods.0.endPeriod","2.periods.1.id","2.periods.1.eventId","2.periods.1.startPeriod","2.periods.1.endPeriod","2.periods.2.id","2.periods.2.eventId","2.periods.2.startPeriod","2.periods.2.endPeriod","2.periods.3.id","2.periods.3.eventId","2.periods.3.startPeriod","2.periods.3.endPeriod","2.periods.4.id","2.periods.4.eventId","2.periods.4.startPeriod","2.periods.4.endPeriod","2.periods.5.id","2.periods.5.eventId","2.periods.5.startPeriod","2.periods.5.endPeriod","2.offSRN","2.eventReference","2.displayM6TollPromo","2.eventLanes.0.laneName","2.eventLanes.0.laneStatus","2.eventLanes.1.laneName","2.eventLanes.1.laneStatus","2.eventLanes.2.laneName","2.eventLanes.2.laneStatus","2.eventLanes.3.laneName","2.eventLanes.3.laneStatus","2.laneClosureDescription","2.fullClosure","2.idProvidedBySource","2.linkIds.0","2.additionalDescription","2.formatDesc.0","2.formatDesc.1","2.formatDesc.2","2.formatDesc.3","2.gdpFormatted.0","2.gdpFormatted.1","2.gdpFormatted.2","2.gdpFormatted.3","2.awpFormatted.0","2.awpFormatted.1","2.awpFormatted.2","2.awpFormatted.3","2.awpFormatted.4","2.awpFormatted.5","2.awpFormatted.6","2.junction_ds_desc","2.junction_us_desc","0.linkIds.5","0.linkIds.6","0.linkIds.7","1.periods.1.id","1.periods.1.eventId","1.periods.1.startPeriod","1.periods.1.endPeriod","1.periods.2.id","1.periods.2.eventId","1.periods.2.startPeriod","1.periods.2.endPeriod","1.periods.3.id","1.periods.3.eventId","1.periods.3.startPeriod","1.periods.3.endPeriod","1.periods.4.id","1.periods.4.eventId","1.periods.4.startPeriod","1.periods.4.endPeriod","1.periods.5.id","1.periods.5.eventId","1.periods.5.startPeriod","1.periods.5.endPeriod","1.periods.6.id","1.periods.6.eventId","1.periods.6.startPeriod","1.periods.6.endPeriod","1.periods.7.id","1.periods.7.eventId","1.periods.7.startPeriod","1.periods.7.endPeriod","1.periods.8.id","1.periods.8.eventId","1.periods.8.startPeriod","1.periods.8.endPeriod","1.periods.9.id","1.periods.9.eventId","1.periods.9.startPeriod","1.periods.9.endPeriod","1.awpFormatted.1","1.awpFormatted.2","1.awpFormatted.3","1.awpFormatted.4","1.awpFormatted.5","2.formatDesc.4","2.gdpFormatted.4"
"3818077",,"Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs are planned
Status : Pending
Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022
Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022
","Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 05:30 on 10 June 2022
","M1 Northbound Jct 1 to Jct 5Carriageway and Entry slip road closures for surfacing worksDiversion via Local Authority roads","HIGHEST",false,false,"M1",1654808463290,true,51.572533,-0.23062085,"ROADWORKS",,,,1654923600000,1654808400000,,,1654635600000,1654662600000,false,"RW-22-06-06-100451",false,,true,"259100",123013001,199111903,,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","J5","J4","199111903","Lane 1","CLOSED","Lane 2","CLOSED",,,,,,,,,1654722000000,1654749000000,,,1654808400000,1654835400000,,,1654898400000,1654923600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200110944,"Reason : Road repairs are planned","Status : Pending","Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022","Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022",,,,,,,,,,108025501,200130636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199112202,200130635,108024801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3818077",,"Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs are planned
Status : Pending
Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022
Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022
","Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 05:30 on 10 June 2022
","M1 Northbound Jct 1 to Jct 5Carriageway and Entry slip road closures for surfacing worksDiversion via Local Authority roads","HIGHEST",false,false,"M1",1654808463290,true,51.572533,-0.23062085,"ROADWORKS",,,,1654923600000,1654808400000,,,1654635600000,1654662600000,false,"RW-22-06-06-100451",false,,true,"259100",123013001,199111903,,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","J5","J4","199112202","Lane 1","CLOSED","Lane 2","CLOSED",,,,,,,,,1654722000000,1654749000000,,,1654808400000,1654835400000,,,1654898400000,1654923600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200110944,"Reason : Road repairs are planned","Status : Pending","Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022","Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022",,,,,,,,,,108025501,200130636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199112202,200130635,108024801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815609",,"","Location : The M1 northbound between junctions J29  and J29A 
Reason : Emergency barrier repairs
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 29 to Jct 30
Lane closure due to maintenance works","LOW",false,false,"M1",1654801706343,true,53.23313,-1.3330044,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400616",false,,false,"271909",200045918,200045945,,"Location : The M1 northbound between junctions J29  and J29A ","Reason : Emergency barrier repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J29  and J29A ","Reason : Emergency barrier repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J29A","J29","200045918","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815609",,"","Location : The M1 northbound between junctions J29  and J29A 
Reason : Emergency barrier repairs
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 29 to Jct 30
Lane closure due to maintenance works","LOW",false,false,"M1",1654801706343,true,53.23313,-1.3330044,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400616",false,,false,"271909",200045918,200045945,,"Location : The M1 northbound between junctions J29  and J29A ","Reason : Emergency barrier repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J29  and J29A ","Reason : Emergency barrier repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J29A","J29","200045945","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814101",,"","Location : The M1 northbound between junctions J29A  and J31 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801594628,true,53.260292,-1.3143483,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300804",false,,false,"267302",114008701,123015301,,"Location : The M1 northbound between junctions J29A  and J31 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J29A  and J31 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J29A","200045946","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200045946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815785",,"","Location : The M1 northbound between junctions J6  and J8 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 05:00 on 10 June 2022
","M1 Northbound 
Jct 6a to Jct 7 - Lane Closure for Communications on behalf of Ringway","LOW",false,false,"M1",1654808451188,true,51.72342,-0.38830826,"ROADWORKS",,,,1654833600000,1654808400000,,,1654808400000,1654833600000,false,"RW-22-06-02-400792",false,,false,"271385",200047643,200047543,,"Location : The M1 northbound between junctions J6  and J8 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"Location : The M1 northbound between junctions J6  and J8 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"","J7","J6A","200047543","Hard Shoulder","CLOSED","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3813848",,"Location : The M1 northbound between junctions J8  and J9 
Reason : Roadside drains works are planned
Status : Pending
Schedule : Expect disruption everyday between 22:00 and 05:00 from 9 June 2022 to 11 June 2022
","Location : The M1 northbound between junctions J8  and J9 
Reason : Roadside Drains Works
Status : Currently Active
Period : expect disruption until 05:00 on 10 June 2022
","M1 northbound and southbound
Jct 8 to Jct 10 back to back mobile lane closures due to drainage works on behalf of Ringway","LOW",false,false,"M1",1654808429066,true,51.765118,-0.41599053,"ROADWORKS",,,,1654920000000,1654808400000,,,1654549200000,1654574400000,false,"RW-22-06-01-300551",false,,false,"272243",200047566,,,"Location : The M1 northbound between junctions J8  and J9 ","Reason : Roadside Drains Works","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"Location : The M1 northbound between junctions J8  and J9 ","Reason : Roadside Drains Works","Status : Currently Active","Period : expect disruption until 05:00 on 10 June 2022",,"Location : The M1 northbound between junctions J8  and J9 ","J9","J8","200047566","Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,1654635600000,1654660800000,,,1654722000000,1654747200000,,,1654808400000,1654833600000,,,1654894800000,1654920000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reason : Roadside drains works are planned","Status : Pending","Schedule : Expect disruption everyday between 22:00 and 05:00 from 9 June 2022 to 11 June 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3619377",,"","Location : The M1 northbound between junctions J12  and J14 
Name : M1 northbound between J12 and J13 : M1 northbound within J14 : MAJOR SCHEMES
Reason : Roadworks scheme
Status : Currently Active
Period : from 06:00 on 7 May 2022 to 22:00 on 27 June 2022
","","HIGHEST",false,false,"M1",1654772621114,true,52.017006,-0.5662977,"ROADWORKS",,,,1656363600000,1654574400000,,,1654574400000,1656363600000,false,"RW-21-12-27-100543",false,,false,"248182",108020101,200113967,,"Location : The M1 northbound between junctions J12  and J14 ","Name : M1 northbound between J12 and J13 : M1 northbound within J14 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 06:00 on 7 May 2022 to 22:00 on 27 June 2022","Location : The M1 northbound between junctions J12  and J14 ","Name : M1 northbound between J12 and J13 : M1 northbound within J14 : MAJOR SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 06:00 on 7 May 2022 to 22:00 on 27 June 2022","","J14","J13","200113967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108020301,,,,,,,,,,,,,,108020001,,,"3823292",,"Location : The M1 northbound between junctions J12  and J13 
Reason : Roadworks are planned
Status : Pending
Schedule : From 22:00 on 9 June 2022 to 06:00 on 10 June 2022
Schedule : Expect disruption everyday between 22:00 and 06:00 from 13 June 2022 to 15 June 2022
Schedule : From 22:00 on 23 June 2022 to 06:00 on 24 June 2022
","Location : The M1 northbound between junctions J12  and J13 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 Northbound and Southbound 
Jct 13 to Jct 14 - Various Lane closures and Carriageway closures for Smart Motorway works on behalf of CostainGT","MEDIUM",false,false,"M1",1654808494052,true,52.017006,-0.5662977,"ROADWORKS",,,,1656046800000,1654808400000,,,1654808400000,1654837200000,false,"RW-22-06-09-400620",false,"Hard Shoulder","NORMAL","Lane 1","NORMAL","Lane 2","CLOSED","Lane 3","CLOSED",,false,"248182",200113967,,"Location : The M1 northbound between junctions J12  and J13 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","Location : The M1 northbound between junctions J12  and J13 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","Location : The M1 northbound between junctions J12  and J13 ","J13","J12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655154000000,1655182800000,,,1655240400000,1655269200000,,,1656018000000,1656046800000,,,,,,,,,,,,,,,,,,,,,,,,,"Reason : Roadworks are planned","Status : Pending","Schedule : From 22:00 on 9 June 2022 to 06:00 on 10 June 2022","Schedule : Expect disruption everyday between 22:00 and 06:00 from 13 June 2022 to 15 June 2022","Schedule : From 22:00 on 23 June 2022 to 06:00 on 24 June 2022",,
"3813743",,"Location : The M1 northbound between junctions J18  and J20 
Reason : Road repairs are planned
Status : Pending
Schedule : Expect disruption everyday between 22:00 and 06:00 from 9 June 2022 to 11 June 2022
Schedule : Expect disruption everyday between 20:00 and 06:00 from 13 June 2022 to 16 June 2022
Schedule : Expect disruption everyday between 22:00 and 06:00 from 16 June 2022 to 18 June 2022
Schedule : Expect disruption everyday between 20:00 and 06:00 from 20 June 2022 to 25 June 2022
","Location : The M1 northbound between junctions J18  and J20 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 19 to Jct 21
Carriageway and slip road closures due to maintenance work.
Diversion via National Highways and local authority networks","HIGHEST",false,false,"M1",1654808427877,true,52.395916,-1.1734401,"ROADWORKS",,,,1656133200000,1654808400000,,,1654542000000,1654578000000,false,"RW-22-06-01-300446",false,,true,"264991",107034101,200122864,,"Location : The M1 northbound between junctions J18  and J20 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J18  and J20 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J18  and J20 ","J20","J19","200122698","Hard Shoulder","CLOSED","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","CLOSED",,,,,1654628400000,1654664400000,,,1654714800000,1654750800000,,,1654808400000,1654837200000,,,1654894800000,1654923600000,,,1655146800000,1655182800000,,,1655233200000,1655269200000,,,1655319600000,1655355600000,,,1655413200000,1655442000000,,,1655499600000,1655528400000,,,1655751600000,1655787600000,,,1655838000000,1655874000000,,,1655924400000,1655960400000,200122698,"Reason : Road repairs are planned","Status : Pending","Schedule : Expect disruption everyday between 22:00 and 06:00 from 9 June 2022 to 11 June 2022","Schedule : Expect disruption everyday between 20:00 and 06:00 from 13 June 2022 to 16 June 2022","Schedule : Expect disruption everyday between 22:00 and 06:00 from 16 June 2022 to 18 June 2022",,,1656010800000,1656046800000,,,1656097200000,1656133200000,200122699,107034001,"Schedule : Expect disruption everyday between 20:00 and 06:00 from 20 June 2022 to 25 June 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3813743",,"Location : The M1 northbound between junctions J18  and J20 
Reason : Road repairs are planned
Status : Pending
Schedule : Expect disruption everyday between 22:00 and 06:00 from 9 June 2022 to 11 June 2022
Schedule : Expect disruption everyday between 20:00 and 06:00 from 13 June 2022 to 16 June 2022
Schedule : Expect disruption everyday between 22:00 and 06:00 from 16 June 2022 to 18 June 2022
Schedule : Expect disruption everyday between 20:00 and 06:00 from 20 June 2022 to 25 June 2022
","Location : The M1 northbound between junctions J18  and J20 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 19 to Jct 21
Carriageway and slip road closures due to maintenance work.
Diversion via National Highways and local authority networks","HIGHEST",false,false,"M1",1654808427877,true,52.395916,-1.1734401,"ROADWORKS",,,,1656133200000,1654808400000,,,1654542000000,1654578000000,false,"RW-22-06-01-300446",false,,true,"264991",107034101,200122864,,"Location : The M1 northbound between junctions J18  and J20 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J18  and J20 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J18  and J20 ","J20","J19","200122699","Hard Shoulder","CLOSED","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","CLOSED",,,,,1654628400000,1654664400000,,,1654714800000,1654750800000,,,1654808400000,1654837200000,,,1654894800000,1654923600000,,,1655146800000,1655182800000,,,1655233200000,1655269200000,,,1655319600000,1655355600000,,,1655413200000,1655442000000,,,1655499600000,1655528400000,,,1655751600000,1655787600000,,,1655838000000,1655874000000,,,1655924400000,1655960400000,200122698,"Reason : Road repairs are planned","Status : Pending","Schedule : Expect disruption everyday between 22:00 and 06:00 from 9 June 2022 to 11 June 2022","Schedule : Expect disruption everyday between 20:00 and 06:00 from 13 June 2022 to 16 June 2022","Schedule : Expect disruption everyday between 22:00 and 06:00 from 16 June 2022 to 18 June 2022",,,1656010800000,1656046800000,,,1656097200000,1656133200000,200122699,107034001,"Schedule : Expect disruption everyday between 20:00 and 06:00 from 20 June 2022 to 25 June 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3813743",,"Location : The M1 northbound between junctions J18  and J20 
Reason : Road repairs are planned
Status : Pending
Schedule : Expect disruption everyday between 22:00 and 06:00 from 9 June 2022 to 11 June 2022
Schedule : Expect disruption everyday between 20:00 and 06:00 from 13 June 2022 to 16 June 2022
Schedule : Expect disruption everyday between 22:00 and 06:00 from 16 June 2022 to 18 June 2022
Schedule : Expect disruption everyday between 20:00 and 06:00 from 20 June 2022 to 25 June 2022
","Location : The M1 northbound between junctions J18  and J20 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 19 to Jct 21
Carriageway and slip road closures due to maintenance work.
Diversion via National Highways and local authority networks","HIGHEST",false,false,"M1",1654808427877,true,52.395916,-1.1734401,"ROADWORKS",,,,1656133200000,1654808400000,,,1654542000000,1654578000000,false,"RW-22-06-01-300446",false,,true,"264991",107034101,200122864,,"Location : The M1 northbound between junctions J18  and J20 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J18  and J20 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J18  and J20 ","J20","J19","200122864","Hard Shoulder","CLOSED","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","CLOSED",,,,,1654628400000,1654664400000,,,1654714800000,1654750800000,,,1654808400000,1654837200000,,,1654894800000,1654923600000,,,1655146800000,1655182800000,,,1655233200000,1655269200000,,,1655319600000,1655355600000,,,1655413200000,1655442000000,,,1655499600000,1655528400000,,,1655751600000,1655787600000,,,1655838000000,1655874000000,,,1655924400000,1655960400000,200122698,"Reason : Road repairs are planned","Status : Pending","Schedule : Expect disruption everyday between 22:00 and 06:00 from 9 June 2022 to 11 June 2022","Schedule : Expect disruption everyday between 20:00 and 06:00 from 13 June 2022 to 16 June 2022","Schedule : Expect disruption everyday between 22:00 and 06:00 from 16 June 2022 to 18 June 2022",,,1656010800000,1656046800000,,,1656097200000,1656133200000,200122699,107034001,"Schedule : Expect disruption everyday between 20:00 and 06:00 from 20 June 2022 to 25 June 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
